High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
25.139999389648438,24.010000228881836,24.079999923706055,24.959999084472656,71836300.0,23.550765991210938,0.0,2019-01-02,00,2019,2,Wednesday,0.85,2.9706495922609246
25.040000915527344,24.450000762939453,24.940000534057617,24.559999465942383,66599600.0,23.173349380493164,-1.603,2019-01-03,00,2019,3,Thursday,0.85,2.9706495922609246
25.649999618530273,25.030000686645508,25.100000381469727,25.579999923706055,83829100.0,24.135759353637695,4.153,2019-01-04,00,2019,4,Friday,0.85,2.9706495922609246
25.780000686645508,25.290000915527344,25.559999465942383,25.559999465942383,57016300.0,24.11688804626465,-0.078,2019-01-07,01,2019,7,Monday,0.35119999999999996,0.6635519572723751
25.790000915527344,25.09000015258789,25.719999313354492,25.510000228881836,67339400.0,24.069713592529297,-0.196,2019-01-08,01,2019,8,Tuesday,0.35119999999999996,0.6635519572723751
25.850000381469727,25.389999389648438,25.670000076293945,25.760000228881836,69707200.0,24.30559730529785,0.98,2019-01-09,01,2019,9,Wednesday,0.35119999999999996,0.6635519572723751
25.780000686645508,25.420000076293945,25.559999465942383,25.729999542236328,65235800.0,24.277294158935547,-0.116,2019-01-10,01,2019,10,Thursday,0.35119999999999996,0.6635519572723751
26.040000915527344,25.459999084472656,25.530000686645508,26.030000686645508,63476000.0,24.560354232788086,1.166,2019-01-11,01,2019,11,Friday,0.35119999999999996,0.6635519572723751
26.479999542236328,25.610000610351562,25.770000457763672,26.3700008392334,76715400.0,24.88115692138672,1.306,2019-01-14,02,2019,14,Monday,2.4223999999999997,2.682606810548277
26.809999465942383,26.049999237060547,26.209999084472656,26.549999237060547,80625500.0,25.050994873046875,0.683,2019-01-15,02,2019,15,Tuesday,2.4223999999999997,2.682606810548277
28.719999313354492,27.860000610351562,28.1299991607666,28.450000762939453,163131700.0,26.84372329711914,7.156,2019-01-16,02,2019,16,Wednesday,2.4223999999999997,2.682606810548277
29.0,28.09000015258789,28.34000015258789,28.989999771118164,107428800.0,27.353233337402344,1.898,2019-01-17,02,2019,17,Thursday,2.4223999999999997,2.682606810548277
29.459999084472656,28.709999084472656,29.020000457763672,29.299999237060547,97928200.0,27.64573097229004,1.069,2019-01-18,02,2019,18,Friday,2.4223999999999997,2.682606810548277
29.299999237060547,28.889999389648438,28.979999542236328,29.09000015258789,84861400.0,27.44759178161621,-0.717,2019-01-22,03,2019,22,Tuesday,0.24275000000000005,1.137278146863525
29.280000686645508,28.6200008392334,29.219999313354492,28.920000076293945,79425900.0,27.28718376159668,-0.584,2019-01-23,03,2019,23,Wednesday,0.24275000000000005,1.137278146863525
29.200000762939453,28.739999771118164,28.75,29.079999923706055,59492300.0,27.438152313232422,0.553,2019-01-24,03,2019,24,Thursday,0.24275000000000005,1.137278146863525
29.719999313354492,29.139999389648438,29.280000686645508,29.579999923706055,72182100.0,27.909923553466797,1.719,2019-01-25,03,2019,25,Friday,0.24275000000000005,1.137278146863525
29.670000076293945,29.290000915527344,29.31999969482422,29.6299991607666,59963800.0,27.95709800720215,0.169,2019-01-28,04,2019,28,Monday,-0.8220000000000001,0.8444101491573867
29.700000762939453,29.34000015258789,29.540000915527344,29.389999389648438,51451900.0,27.730649948120117,-0.81,2019-01-29,04,2019,29,Tuesday,-0.8220000000000001,0.8444101491573867
29.469999313354492,28.950000762939453,29.420000076293945,29.06999969482422,66475800.0,27.42871856689453,-1.089,2019-01-30,04,2019,30,Wednesday,-0.8220000000000001,0.8444101491573867
28.84000015258789,27.979999542236328,28.75,28.469999313354492,100201200.0,26.862590789794922,-2.064,2019-01-31,04,2019,31,Thursday,-0.8220000000000001,0.8444101491573867
28.84000015258789,28.309999465942383,28.600000381469727,28.3799991607666,64244100.0,26.777671813964844,-0.316,2019-02-01,04,2019,1,Friday,-0.8220000000000001,0.8444101491573867
28.969999313354492,28.420000076293945,28.469999313354492,28.8799991607666,55195900.0,27.24944305419922,1.762,2019-02-04,05,2019,4,Monday,-0.05739999999999999,1.2429729683303656
28.8799991607666,28.56999969482422,28.850000381469727,28.780000686645508,46622600.0,27.15509033203125,-0.346,2019-02-05,05,2019,5,Tuesday,-0.05739999999999999,1.2429729683303656
28.899999618530273,28.540000915527344,28.670000076293945,28.729999542236328,35606900.0,27.1079158782959,-0.174,2019-02-06,05,2019,6,Wednesday,-0.05739999999999999,1.2429729683303656
28.639999389648438,27.899999618530273,28.540000915527344,28.239999771118164,62289200.0,26.64557456970215,-1.706,2019-02-07,05,2019,7,Thursday,-0.05739999999999999,1.2429729683303656
28.31999969482422,27.860000610351562,28.149999618530273,28.290000915527344,50031300.0,26.69275665283203,0.177,2019-02-08,05,2019,8,Friday,-0.05739999999999999,1.2429729683303656
28.459999084472656,28.209999084472656,28.34000015258789,28.40999984741211,47724400.0,26.805980682373047,0.424,2019-02-11,06,2019,11,Monday,0.5801999999999999,1.3292603958592915
28.860000610351562,28.579999923706055,28.6200008392334,28.690000534057617,49178100.0,27.070171356201172,0.986,2019-02-12,06,2019,12,Tuesday,0.5801999999999999,1.3292603958592915
28.989999771118164,28.65999984741211,28.8700008392334,28.700000762939453,48951200.0,27.079608917236328,0.035,2019-02-13,06,2019,13,Wednesday,0.5801999999999999,1.3292603958592915
28.6200008392334,28.110000610351562,28.360000610351562,28.389999389648438,47756600.0,26.787109375,-1.08,2019-02-14,06,2019,14,Thursday,0.5801999999999999,1.3292603958592915
29.309999465942383,28.670000076293945,28.760000228881836,29.110000610351562,65867000.0,27.466459274291992,2.536,2019-02-15,06,2019,15,Friday,0.5801999999999999,1.3292603958592915
29.260000228881836,28.75,28.93000030517578,29.1299991607666,40841300.0,27.485328674316406,0.069,2019-02-19,07,2019,19,Tuesday,-0.023749999999999966,0.731796590590582
29.450000762939453,29.010000228881836,29.100000381469727,29.40999984741211,42806300.0,27.7495174407959,0.961,2019-02-20,07,2019,20,Wednesday,-0.023749999999999966,0.731796590590582
29.450000762939453,29.110000610351562,29.329999923706055,29.290000915527344,42754100.0,27.636295318603516,-0.408,2019-02-21,07,2019,21,Thursday,-0.023749999999999966,0.731796590590582
29.270000457763672,28.959999084472656,29.049999237060547,29.079999923706055,47887800.0,27.438152313232422,-0.717,2019-02-22,07,2019,22,Friday,-0.023749999999999966,0.731796590590582
29.59000015258789,29.1200008392334,29.1200008392334,29.270000457763672,61227400.0,27.617427825927734,0.653,2019-02-25,08,2019,25,Monday,0.262,0.778892803921053
29.6299991607666,28.959999084472656,29.020000457763672,29.290000915527344,53153200.0,27.636295318603516,0.068,2019-02-26,08,2019,26,Tuesday,0.262,0.778892803921053
29.670000076293945,29.209999084472656,29.299999237060547,29.530000686645508,48128600.0,27.86274528503418,0.819,2019-02-27,08,2019,27,Wednesday,0.262,0.778892803921053
29.549999237060547,29.010000228881836,29.5,29.079999923706055,62358100.0,27.57823944091797,-1.021,2019-02-28,08,2019,28,Thursday,0.262,0.778892803921053
29.649999618530273,29.209999084472656,29.329999923706055,29.309999465942383,45771500.0,27.796363830566406,0.791,2019-03-01,08,2019,1,Friday,0.262,0.778892803921053
29.540000915527344,28.770000457763672,29.329999923706055,29.030000686645508,56893200.0,27.530820846557617,-0.955,2019-03-04,09,2019,4,Monday,-0.4528,0.6579572174541441
29.190000534057617,28.700000762939453,29.020000457763672,29.079999923706055,39932500.0,27.57823944091797,0.172,2019-03-05,09,2019,5,Tuesday,-0.4528,0.6579572174541441
29.15999984741211,28.799999237060547,29.010000228881836,28.84000015258789,41672000.0,27.350635528564453,-0.825,2019-03-06,09,2019,6,Wednesday,-0.4528,0.6579572174541441
28.719999313354492,28.260000228881836,28.670000076293945,28.549999237060547,53908600.0,27.07560920715332,-1.006,2019-03-07,09,2019,7,Thursday,-0.4528,0.6579572174541441
28.670000076293945,28.010000228881836,28.059999465942383,28.649999618530273,40860700.0,27.17044448852539,0.35,2019-03-08,09,2019,8,Friday,-0.4528,0.6579572174541441
29.059999465942383,28.700000762939453,28.700000762939453,28.940000534057617,40709300.0,27.44546890258789,1.012,2019-03-11,10,2019,11,Monday,0.4516,0.7241134579608364
29.1200008392334,28.889999389648438,29.0,28.940000534057617,34450000.0,27.44546890258789,0.0,2019-03-12,10,2019,12,Tuesday,0.4516,0.7241134579608364
29.510000228881836,28.979999542236328,29.049999237060547,29.290000915527344,54683300.0,27.77739143371582,1.209,2019-03-13,10,2019,13,Wednesday,0.4516,0.7241134579608364
29.639999389648438,29.239999771118164,29.309999465942383,29.459999084472656,45219100.0,27.93861198425293,0.58,2019-03-14,10,2019,14,Thursday,0.4516,0.7241134579608364
29.610000610351562,29.260000228881836,29.440000534057617,29.299999237060547,82346200.0,27.786876678466797,-0.543,2019-03-15,10,2019,15,Friday,0.4516,0.7241134579608364
29.959999084472656,29.329999923706055,29.3799991607666,29.81999969482422,58568600.0,28.28002166748047,1.775,2019-03-18,11,2019,18,Monday,-1.5918,2.3571998642457115
30.139999389648438,29.540000915527344,30.010000228881836,29.649999618530273,55455100.0,28.11880111694336,-0.57,2019-03-19,11,2019,19,Tuesday,-1.5918,2.3571998642457115
29.65999984741211,28.600000381469727,29.6200008392334,28.639999389648438,81689900.0,27.160959243774414,-3.406,2019-03-20,11,2019,20,Wednesday,-1.5918,2.3571998642457115
28.600000381469727,28.040000915527344,28.450000762939453,28.18000030517578,77444400.0,26.72471809387207,-1.606,2019-03-21,11,2019,21,Thursday,-1.5918,2.3571998642457115
28.06999969482422,26.709999084472656,27.90999984741211,27.010000228881836,118851600.0,25.615137100219727,-4.152,2019-03-22,11,2019,22,Friday,-1.5918,2.3571998642457115
27.3799991607666,26.610000610351562,26.90999984741211,26.84000015258789,65568000.0,25.453916549682617,-0.629,2019-03-25,12,2019,25,Monday,0.4298,0.9935274027423703
27.350000381469727,26.8799991607666,27.149999618530273,27.209999084472656,59878500.0,25.804811477661133,1.379,2019-03-26,12,2019,26,Tuesday,0.4298,0.9935274027423703
27.3700008392334,26.950000762939453,27.09000015258789,27.030000686645508,57621700.0,25.63410758972168,-0.662,2019-03-27,12,2019,27,Wednesday,0.4298,0.9935274027423703
27.40999984741211,27.020000457763672,27.200000762939453,27.329999923706055,45872300.0,25.918611526489258,1.11,2019-03-28,12,2019,28,Thursday,0.4298,0.9935274027423703
27.68000030517578,27.299999237060547,27.549999237060547,27.59000015258789,83446300.0,26.165185928344727,0.951,2019-03-29,12,2019,29,Friday,0.4298,0.9935274027423703
28.739999771118164,27.850000381469727,27.899999618530273,28.540000915527344,91751100.0,27.06612777709961,3.443,2019-04-01,13,2019,1,Monday,1.066,1.477569456912263
28.8700008392334,28.350000381469727,28.469999313354492,28.8700008392334,66694000.0,27.37908363342285,1.156,2019-04-02,13,2019,2,Tuesday,1.066,1.477569456912263
29.239999771118164,28.700000762939453,29.06999969482422,28.84000015258789,63110600.0,27.350635528564453,-0.104,2019-04-03,13,2019,3,Wednesday,1.066,1.477569456912263
29.309999465942383,28.84000015258789,28.850000381469727,29.149999618530273,53712100.0,27.644622802734375,1.075,2019-04-04,13,2019,4,Thursday,1.066,1.477569456912263
29.5,28.979999542236328,29.31999969482422,29.079999923706055,46383400.0,27.57823944091797,-0.24,2019-04-05,13,2019,5,Friday,1.066,1.477569456912263
29.200000762939453,28.8700008392334,28.889999389648438,29.170000076293945,35272800.0,27.663591384887695,0.309,2019-04-08,14,2019,8,Monday,0.7512,1.7959926781587947
29.06999969482422,28.739999771118164,29.0,28.889999389648438,40535300.0,27.39805030822754,-0.96,2019-04-09,14,2019,9,Tuesday,0.7512,1.7959926781587947
29.149999618530273,28.75,28.899999618530273,29.06999969482422,42669700.0,27.568756103515625,0.623,2019-04-10,14,2019,10,Wednesday,0.7512,1.7959926781587947
29.489999771118164,28.989999771118164,29.25,29.06999969482422,50440100.0,27.568756103515625,0.0,2019-04-11,14,2019,11,Thursday,0.7512,1.7959926781587947
30.219999313354492,29.559999465942383,29.559999465942383,30.170000076293945,100192000.0,28.611948013305664,3.784,2019-04-12,14,2019,12,Friday,0.7512,1.7959926781587947
30.139999389648438,29.65999984741211,30.100000381469727,29.84000015258789,57438800.0,28.298988342285156,-1.094,2019-04-15,15,2019,15,Monday,-0.11450000000000002,0.6866233805126845
30.049999237060547,29.0,29.299999237060547,29.8799991607666,105168400.0,28.336923599243164,0.134,2019-04-16,15,2019,16,Tuesday,-0.11450000000000002,0.6866233805126845
30.1200008392334,29.459999084472656,29.829999923706055,30.030000686645508,94831600.0,28.47917938232422,0.502,2019-04-17,15,2019,17,Wednesday,-0.11450000000000002,0.6866233805126845
30.15999984741211,29.81999969482422,29.950000762939453,30.030000686645508,61796600.0,28.47917938232422,0.0,2019-04-18,15,2019,18,Thursday,-0.11450000000000002,0.6866233805126845
30.100000381469727,29.780000686645508,29.93000030517578,30.049999237060547,34763400.0,28.49814224243164,0.067,2019-04-22,16,2019,22,Monday,0.2132,0.40486627421903154
30.209999084472656,29.920000076293945,29.989999771118164,30.06999969482422,41889700.0,28.517112731933594,0.067,2019-04-23,16,2019,23,Tuesday,0.2132,0.40486627421903154
30.170000076293945,29.850000381469727,29.950000762939453,30.020000457763672,40078100.0,28.46969223022461,-0.166,2019-04-24,16,2019,24,Wednesday,0.2132,0.40486627421903154
30.31999969482422,29.899999618530273,29.90999984741211,30.079999923706055,43243800.0,28.52659797668457,0.2,2019-04-25,16,2019,25,Thursday,0.2132,0.40486627421903154
30.389999389648438,30.049999237060547,30.170000076293945,30.350000381469727,40627500.0,28.782649993896484,0.898,2019-04-26,16,2019,26,Friday,0.2132,0.40486627421903154
31.170000076293945,30.40999984741211,30.43000030517578,30.770000457763672,68408600.0,29.180965423583984,1.384,2019-04-29,17,2019,29,Monday,0.24059999999999998,1.0252303643572014
30.8799991607666,30.40999984741211,30.799999237060547,30.579999923706055,47764200.0,29.000776290893555,-0.617,2019-04-30,17,2019,30,Tuesday,0.24059999999999998,1.0252303643572014
30.889999389648438,30.18000030517578,30.559999465942383,30.260000228881836,56161000.0,28.697301864624023,-1.046,2019-05-01,17,2019,1,Wednesday,0.24059999999999998,1.0252303643572014
30.559999465942383,30.149999618530273,30.260000228881836,30.5,40634100.0,28.92490577697754,0.793,2019-05-02,17,2019,2,Thursday,0.24059999999999998,1.0252303643572014
30.799999237060547,30.5,30.65999984741211,30.709999084472656,35256100.0,29.124061584472656,0.689,2019-05-03,17,2019,3,Friday,0.24059999999999998,1.0252303643572014
30.610000610351562,30.06999969482422,30.110000610351562,30.469999313354492,39882000.0,28.896453857421875,-0.782,2019-05-06,18,2019,6,Monday,-0.7455999999999999,0.6192336392671186
30.170000076293945,29.6299991607666,30.15999984741211,29.920000076293945,58528400.0,28.374862670898438,-1.805,2019-05-07,18,2019,7,Tuesday,-0.7455999999999999,0.6192336392671186
30.110000610351562,29.670000076293945,29.729999542236328,29.799999237060547,39903400.0,28.26105308532715,-0.401,2019-05-08,18,2019,8,Wednesday,-0.7455999999999999,0.6192336392671186
